Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
739518,30-Dec-16,Texas,Killeen,2300 Block of Woodlands Dr,0,2,N/A
740297,30-Dec-16,Texas,Houston,Deering Drive,1,0,N/A
737704,30-Dec-16,Louisiana,Shreveport,Hearne Avenue,0,1,N/A
740270,30-Dec-16,Texas,Laredo,400 block of Plum Street,0,1,N/A
738641,30-Dec-16,Texas,San Antonio,400 block of Nash Boulevard,1,1,N/A
740207,30-Dec-16,North Carolina,Wilson,N/A,0,0,N/A
738440,30-Dec-16,Pennsylvania,Williamsport,2000 block of Boyd St,1,0,N/A
738744,30-Dec-16,Texas,San Antonio,4243 W Commerce St,1,0,N/A
739351,30-Dec-16,New York,Utica,Arthur St and West St,0,2,N/A
738388,30-Dec-16,Utah,Ogden,27th St and Adams Ave,1,0,N/A
803033,30-Dec-16,Iowa,Hampton,1600 block of Club Dr,0,0,N/A
737919,30-Dec-16,Nevada,Las Vegas,600 block of North Las Vegas Boulevard,0,1,N/A
738527,30-Dec-16,New York,Syracuse,1631-1633 W Onondaga St,0,2,N/A
738300,30-Dec-16,Illinois,Chicago,4700 block of South Throop Street,0,1,N/A
738305,30-Dec-16,Illinois,Chicago,200 block of West 117th Street,0,1,N/A
738286,30-Dec-16,Illinois,Chicago,4800 block of West Ferdinand Street,1,0,N/A
740174,30-Dec-16,New York,Utica,500 block of Milgate Street,0,0,N/A
749305,30-Dec-16,Colorado,Englewood (Greenwood Village),5336 DTC Blvd,0,1,N/A
739334,30-Dec-16,Massachusetts,New Bedford,N/A,0,0,N/A
739329,30-Dec-16,New York,Albany,118 Quail St,0,0,N/A
739320,30-Dec-16,New York,Buffalo,Howell St,0,0,N/A
739315,30-Dec-16,North Carolina,Hendersonville,1178 Gilliam Mountain Rd,0,0,N/A
741998,30-Dec-16,Texas,Fort Worth,3600 block of Middlewood Drive,1,0,N/A
739259,30-Dec-16,Texas,Fort Worth,5300 block of Wonder Dr,0,1,N/A
739299,30-Dec-16,New Hampshire,Goffstown,Mast Road,0,0,N/A
739292,30-Dec-16,Nebraska,Lincoln,2030 S 27th St,0,1,N/A
738463,29-Dec-16,Missouri,Novinger,300 block of Swanson Ave,0,1,N/A
738455,29-Dec-16,Georgia,Newnan,1363 Hwy 29 S,0,0,N/A
747563,29-Dec-16,Pennsylvania,Clarksville,120 North St,1,0,N/A
739281,29-Dec-16,South Carolina,Spartanburg,N/A,0,1,N/A
737340,29-Dec-16,Arizona,Paradise Valley,N Tatum Blvd and E Lincoln Dr,0,1,N/A
740101,29-Dec-16,Arkansas,Little Rock,7523 Baseline Road,0,2,N/A
747554,29-Dec-16,New Hampshire,Rochester,Rochester Hill Rd,0,0,N/A
738357,29-Dec-16,California,San Francisco,211 Valencia Street,1,0,N/A
737974,29-Dec-16,California,San Francisco,240 Golden Gate Avenue,1,1,N/A
737897,29-Dec-16,Michigan,Detroit,Queen St and Fordham St,0,2,N/A
738437,29-Dec-16,Pennsylvania,Upper Darby,100 block of Pennock Ave,0,0,N/A
738395,29-Dec-16,Alabama,Enterprise,200 block of Colony Dr,0,0,N/A
738385,29-Dec-16,North Carolina,Durham (county),Grandview Drive and Greyson Drive,0,1,N/A
738445,29-Dec-16,Wyoming,Casper,300 block of N Jefferson St,0,0,N/A
738052,29-Dec-16,Tennessee,Memphis,2800 block of Shady Vista Dr,0,1,N/A
738960,29-Dec-16,Virginia,Hanover,32162 Mount Gideon Rd,0,0,N/A
737375,29-Dec-16,Virginia,Hampton,4000 block of West Mercury Boulevard,0,1,N/A
737351,29-Dec-16,Ohio,Newark,88 Day Avenue,0,1,N/A
738374,29-Dec-16,Texas,Del Rio,71 Larkwood Ln,0,0,N/A
738366,29-Dec-16,Iowa,Des Moines,4538 Lower Beaver Rd,0,0,N/A
740040,29-Dec-16,New York,Syracuse,1300 block of West Onondaga Street,0,1,N/A
738361,29-Dec-16,Iowa,Des Moines,N/A,0,2,N/A
740032,29-Dec-16,New York,Syracuse,South Salina Street,0,1,N/A
739239,29-Dec-16,Iowa,Des Moines,1414 East Walnut St,0,0,N/A
744407,29-Dec-16,Virginia,Collinsville,2500 block of Virginia Avenue,0,0,N/A
737330,29-Dec-16,Texas,Round Rock,Hunters Lodge Drive and Indian Oaks,2,0,N/A
738311,29-Dec-16,North Carolina,Goldsboro,Spruce Street,0,0,N/A
737504,29-Dec-16,Kansas,Wichita,5400 E 21st St,1,0,N/A
737054,29-Dec-16,Texas,Austin,12907 Quinn Trail,1,0,N/A
741674,29-Dec-16,Iowa,Des Moines,16th St and Washington Ave,0,1,N/A
748274,29-Dec-16,Nebraska,Neligh,324 Main St,0,1,N/A
737056,29-Dec-16,North Carolina,Asheville,1563 Patton Avenue,0,1,N/A
801270,29-Dec-16,Missouri,Carthage,N/A,0,0,N/A
737948,29-Dec-16,Colorado,Englewood,3151 W Girard Ave,1,0,N/A
744374,29-Dec-16,Kentucky,Shelbyville,16 Village Ln,0,0,N/A
737265,29-Dec-16,Florida,Brooker,County Road 231,0,0,N/A
738209,29-Dec-16,Florida,Fort Myers,4719 Palm Beach Blvd,0,0,N/A
737248,29-Dec-16,Florida,Miami,2370 NW 48th Street,0,0,N/A
738033,29-Dec-16,North Carolina,Raleigh,2900 block of Capital Blvd,1,0,N/A
736678,29-Dec-16,Georgia,Atlanta (Chamblee),4050 Buford Highway,1,0,N/A
737558,29-Dec-16,Indiana,Indianapolis,7600 block of Little John Drive,1,0,N/A
738173,29-Dec-16,Florida,Jacksonville,4324 Atlantic Blvd,0,1,N/A
737218,29-Dec-16,Florida,Orlando,Meadowmouse Street,0,1,N/A
737314,29-Dec-16,North Carolina,Bostic,202 Whippoorwill Drive,0,1,N/A
737207,29-Dec-16,Florida,Orlando,7000 block of West Colonial Drive,0,0,N/A
737709,29-Dec-16,Louisiana,Shreveport,5189 Shreveport Blanchard Highway,0,1,N/A
738127,29-Dec-16,Florida,Deland,208 West Division Street,0,1,N/A
878671,29-Dec-16,California,Brisbane,San Bruno Ave and Bayshore Blvd,0,0,N/A
1032900,29-Dec-16,Maryland,Frederick,22 Hillcrest Dr,0,1,N/A
737178,29-Dec-16,Utah,Salt Lake City,Wakara Way,0,0,N/A
739110,29-Dec-16,New York,Corona (Queens),64th Pl and Central Ave,0,0,N/A
739114,29-Dec-16,Michigan,Battle Creek,65 Stringham Road,0,0,N/A
738321,29-Dec-16,Indiana,Gary,1000 block of Burr Street,0,0,N/A
738111,29-Dec-16,Florida,Seminole,109th Ave and CR 296,0,0,N/A
738108,29-Dec-16,Florida,Spring Hill (Weeki Wachee),9227 Lake Drive,0,0,N/A
737806,29-Dec-16,Indiana,Ligonier,11405 N State Rd 5,0,0,N/A
738037,29-Dec-16,North Carolina,Greenville,Arlington Blvd and South Memorial Drive,0,1,N/A
739093,29-Dec-16,Kentucky,Hopkinsville,Boxwood Dr and Westwood Dr,0,0,N/A
737127,29-Dec-16,Indiana,Indianapolis,1400 block of West 34th Street,0,1,N/A
745004,29-Dec-16,Virginia,Norfolk,300 block of Mahone Avenue,0,0,N/A
738095,29-Dec-16,Virginia,Virginia Beach,5100 block of Dandy Court,0,1,N/A
739751,29-Dec-16,Alabama,Shelby (county),6000 block of Retreat Circle,0,0,N/A
739074,29-Dec-16,Florida,Tampa,Fletcher Ave E and Bruce B Downs Blvd,0,0,N/A
739073,29-Dec-16,Florida,Tampa,1300 block of 138th Ave E,0,0,N/A
737420,29-Dec-16,Kentucky,Louisville,Dixie Highway and Hale Avenue,0,1,N/A
737101,29-Dec-16,Illinois,Chicago,500 block of East 75th Street,0,1,N/A
737413,29-Dec-16,Kentucky,Louisville (Shively),1900 block of Dubourg Avenue,0,1,N/A
737099,29-Dec-16,Michigan,Saginaw,1100 block of Scofield,0,1,N/A
737097,29-Dec-16,Michigan,Saginaw,Casmir and Norman,1,0,N/A
738213,29-Dec-16,Indiana,Monticello,W 1200 N and N 850 W,0,0,N/A
737095,29-Dec-16,Michigan,Muskegon,1700 block of Terrace Street,0,1,N/A
737827,29-Dec-16,Illinois,East Peoria,809 Springfield Road,1,1,N/A
737086,29-Dec-16,Illinois,Chicago,700 block of North Christiana,0,1,N/A
737082,29-Dec-16,Illinois,Chicago,800 block of East 63rd Street,0,1,N/A
737059,29-Dec-16,Illinois,Chicago,2200 block of West 21st Street,0,1,N/A
738093,29-Dec-16,Virginia,Roanoke,Orange Ave and 20th Street,0,1,N/A
737071,29-Dec-16,Illinois,Chicago,2400 block of East 74th Place,0,1,N/A
1261417,29-Dec-16,Arkansas,Mcneil,Cedar Street,1,0,N/A
738087,29-Dec-16,Pennsylvania,Erie,500 block of E 22nd St,0,1,N/A
738072,29-Dec-16,Illinois,Williamson (county),Locust Grove Road,0,3,N/A
740671,29-Dec-16,Kentucky,Bowling Green,Meng Road,0,1,N/A
736838,29-Dec-16,Wisconsin,Janesville,305 Rockport Road,0,0,N/A
737052,29-Dec-16,Texas,Dallas,13200 block of Fish Road,0,1,N/A
738063,29-Dec-16,Florida,Miami (North Miami),1410 NW 120th St,0,0,N/A
738047,29-Dec-16,Tennessee,Memphis,1100 block of Ethel Street,0,1,N/A
737017,29-Dec-16,Kentucky,Russellville,Bonnie Drive,0,0,N/A
738503,29-Dec-16,Virginia,Williamsburg,731 E Rochambeau Dr,0,0,N/A
738090,29-Dec-16,Maryland,Capitol Heights,3914 Byers St,1,0,N/A
738816,29-Dec-16,Washington,Rock Island,N/A,0,1,N/A
737663,29-Dec-16,Illinois,Rolling Meadows,2404 Algonquin Parkway,0,1,N/A
737348,29-Dec-16,Pennsylvania,Harrisburg,1601 Sycamore St,1,0,N/A
738004,29-Dec-16,Illinois,Rockford,1032 East State Street,0,0,N/A
738000,29-Dec-16,Georgia,Valdosta,Madison Highway,0,0,N/A
737492,29-Dec-16,Texas,Port Arthur,3801 Highway 73,1,0,N/A
743364,29-Dec-16,Indiana,Union City,600 block of W Pearl St,0,0,N/A
737980,29-Dec-16,New York,Huntington Station (South Huntington),Magerus Street,0,0,N/A
737978,29-Dec-16,California,Hesperia,13000 block of Cucamonga Ct,0,0,N/A
737976,29-Dec-16,California,Richmond,Roosevelt Avenue and 42nd Street,0,1,N/A
737970,29-Dec-16,California,Oakland,7200 Bancroft Avenue,0,0,N/A
737964,29-Dec-16,California,San Diego,Beadnell Way,0,0,N/A
737295,29-Dec-16,Missouri,Kansas City,4801 Main Street,1,0,N/A
737956,29-Dec-16,Alabama,Athens,17700 block of Athens Pass,0,0,N/A
737955,29-Dec-16,Alabama,Decatur,1400 block of 7th Ave SE,0,0,N/A
737952,29-Dec-16,California,Salinas,500 block of James Street,0,2,N/A
740546,29-Dec-16,Louisiana,New Orleans,12000 block of S Interstate 10 Service Road,0,0,N/A
737927,29-Dec-16,Tennessee,Memphis,3400 block of Warford Street,0,1,N/A
737732,29-Dec-16,Louisiana,New Orleans,100 block of Cypress Grove Court,1,1,N/A
737912,29-Dec-16,Michigan,Detroit,14000 block of Hampshire,0,1,N/A
738877,29-Dec-16,California,Vallejo,300 block of Wallace Ave,0,0,N/A
737902,29-Dec-16,California,Homeland,25000 block of Avenida Ramada Drive,0,0,N/A
736674,29-Dec-16,Oregon,Portland,11324 NE Sandy Blvd,0,1,N/A
1060765,29-Dec-16,Delaware,Dover,W North Street and Saulsbury Rd,0,0,N/A
748891,29-Dec-16,Georgia,Henry (county),Rock Quarry Road,0,0,N/A
737345,29-Dec-16,Michigan,Muskegon (Norton Shores),Norton Avenue and Henry Street,1,0,N/A
738799,29-Dec-16,Pennsylvania,Philadelphia,Courtland St and Boudinot St,0,2,N/A
740571,29-Dec-16,Michigan,Detroit,14000 block of Hampshire St,0,1,N/A
737914,29-Dec-16,Michigan,Detroit,14000 block of Fordham,1,0,N/A
737568,29-Dec-16,New York,Troy,150 5th Ave,0,1,N/A
737856,29-Dec-16,Missouri,O Fallon,801 Belleau Creek Road,1,0,N/A
1125164,29-Dec-16,Florida,Orange Park,455 Park Ave,0,0,N/A
738336,29-Dec-16,Texas,Lufkin,500 block of FM 843,0,1,N/A
736701,29-Dec-16,Alabama,Enterprise,200 block of Apache Drive,0,1,N/A
737840,29-Dec-16,Illinois,Springfield,200 block of 12th Street,0,1,N/A
737837,29-Dec-16,Delaware,Seaford (Blades),West 2nd St,0,0,N/A
737290,29-Dec-16,Mississippi,Macon (Prairie Point),Buggs Ferry Road,1,0,N/A
737834,29-Dec-16,Mississippi,Leake (county),Midway Road,1,0,N/A
737817,29-Dec-16,Illinois,Peoria,2700 block of West Malone Street,0,1,N/A
738693,29-Dec-16,Illinois,Peoria,2519 W Starr St,0,2,N/A
738725,29-Dec-16,Missouri,Branson,N/A,0,0,N/A
738723,29-Dec-16,South Carolina,Eutawville,Craig St,0,0,N/A
737336,29-Dec-16,Kentucky,Lexington,780 Faulkner Avenue,1,0,N/A
738706,29-Dec-16,Kentucky,Owensboro,W 5th and Sycamore St,0,1,N/A
823129,29-Dec-16,Texas,Longview,2100 block of Airline Dr,0,0,N/A
738655,29-Dec-16,Massachusetts,Brockton,9 Emerald St,0,0,N/A
737488,29-Dec-16,Ohio,Cleveland,4900 block of Biddulph Road,1,0,N/A
