,Incident ID,Incident Date,year,State,City Or County,Address,Killed,Injured,Operations
291,1017350,December 30,2017,Louisiana,Baton Rouge,6224 Plank Rd.,2,0,"View Incident
View Source"
292,1017334,December 30,2017,Louisiana,Baton Rouge,1400 block of Lake Callais Ct,0,1,"View Incident
View Source"
293,1018081,December 30,2017,Maine,Waterville,Yeaton St,0,0,"View Incident
View Source"
294,1020184,December 30,2017,South Carolina,Florence,900 Block of W Marion St,0,1,"View Incident
View Source"
295,1017319,December 30,2017,Colorado,Colorado Springs,1300 block of Marsh Hawk Dr,0,1,"View Incident
View Source"
296,1020165,December 30,2017,South Carolina,Greenwood,Sylvan Rd,0,0,"View Incident
View Source"
297,1017315,December 30,2017,Tennessee,Antioch,2900 block of Brantley Drive,0,1,"View Incident
View Source"
298,1017312,December 30,2017,Mississippi,Jackson,400 block of Bonita Street,1,0,"View Incident
View Source"
299,1017306,December 30,2017,Mississippi,Jackson,212 Lindsey Drive,1,0,"View Incident
View Source"
300,1018071,December 30,2017,Alaska,Wasilla,Pittman Road,0,0,"View Incident
View Source"
301,1017933,December 30,2017,Washington,Lynnwood,16100 Ash Way,1,0,"View Incident
View Source"
302,1018028,December 30,2017,Virginia,Fredericksburg,10950 Pierson Dr,0,0,"View Incident
View Source"
303,1017258,December 30,2017,Kansas,Kansas City,1200 block of Kansas Ave,0,1,"View Incident
View Source"
304,1017254,December 30,2017,Massachusetts,Deerfield,Greenfield Rd,0,0,"View Incident
View Source"
305,1018023,December 30,2017,Florida,Belle Glade,400 block of W Ave A,0,1,"View Incident
View Source"
306,1017251,December 30,2017,Michigan,Detroit,Evergreen Ave and Lyndon Ave,0,1,"View Incident
View Source"
307,1017228,December 30,2017,Arizona,Phoenix,1503 W Missouri Ave,0,1,"View Incident
View Source"
308,1017058,December 30,2017,Virginia,Martinsville,1105 Brookdale Rd,1,0,"View Incident
View Source"
309,1019353,December 30,2017,Georgia,Savannah,Montgomery St and W Park Ave,1,0,"View Incident
View Source"
310,1016444,December 29,2017,Oklahoma,Hartshorne,1200 block of Lehigh Ave,1,1,"View Incident
View Source"
311,1058735,December 29,2017,Georgia,Riverdale,Lake Ridge Pkwy,1,0,"View Incident
View Source"
313,1016713,December 29,2017,Massachusetts,Taunton,152 Dunbar St,0,0,"View Incident
View Source"
314,1016711,December 29,2017,Massachusetts,Boston,4 Hecla St,0,0,"View Incident
View Source"
315,1045194,December 29,2017,Massachusetts,Boston,920 Adams St,0,0,"View Incident
View Source"
316,1016824,December 29,2017,Kentucky,Leitchfield,4334 Grayson Springs Rd,1,0,"View Incident
View Source"
317,1016447,December 29,2017,Texas,Houston,14300 S Post Oak Rd,3,0,"View Incident
View Source"
318,1020060,December 29,2017,Texas,Houston,5404 Nordling,1,0,"View Incident
View Source"
319,1018792,December 29,2017,New York,Niagara Falls,1000 block of 20th St,0,0,"View Incident
View Source"
320,1025969,December 29,2017,Georgia,Atlanta,1700 Block of Friar Tuck Rd,0,0,"View Incident
View Source"
321,1428055,December 29,2017,Iowa,Cedar Rapids,N/A,0,0,"View Incident
View Source"
322,1021018,December 29,2017,Minnesota,Morrison (county),N/A,0,0,"View Incident
View Source"
323,1016651,December 29,2017,Virginia,Fieldale,N/A,0,0,"View Incident
View Source"
324,1019878,December 29,2017,New York,Monticello,Pleasant St,0,0,"View Incident
View Source"
325,1016592,December 29,2017,North Carolina,Wilmington,600 block of Campbell St,0,0,"View Incident
View Source"
326,1017962,December 29,2017,New Mexico,Albuquerque,Central Ave and 14th St,0,0,"View Incident
View Source"
327,1016580,December 29,2017,Virginia,Richmond,1030 German School Rd,0,0,"View Incident
View Source"
328,1016571,December 29,2017,Virginia,Richmond,3000 block of Meadowbridge Rd,0,1,"View Incident
View Source"
329,1016560,December 29,2017,North Carolina,Fayetteville,3060 block of Cumberland Rd,0,2,"View Incident
View Source"
330,1016400,December 29,2017,Maryland,Baltimore,400 block of N East Ave,0,1,"View Incident
View Source"
331,1016838,December 29,2017,Indiana,Indianapolis,W 25th St and Doctor MLK Jr St,0,1,"View Incident
View Source"
332,1017077,December 29,2017,Florida,Melbourne (West Melbourne),Palm Bay Rd and Norfolk Pkwy,0,1,"View Incident
View Source"
333,1054332,December 29,2017,Maryland,Salisbury,800 block of Seminole Blvd,0,0,"View Incident
View Source"
334,1016526,December 29,2017,Tennessee,Chattanooga,1800 block of E 4th St,0,1,"View Incident
View Source"
335,1028479,December 29,2017,Florida,Hollywood (Cooper City),N/A,0,0,"View Incident
View Source"
336,1018006,December 29,2017,Mississippi,Wayne (county),N/A,0,1,"View Incident
View Source"
337,1017103,December 29,2017,Kentucky,Paducah,2400 Irvin Cobb Dr,0,0,"View Incident
View Source"
339,1016508,December 29,2017,Tennessee,Springfield,20th Ave W,0,1,"View Incident
View Source"
340,1016506,December 29,2017,North Carolina,Rocky Mount,2740 Stewart Ln,1,0,"View Incident
View Source"
341,1016246,December 29,2017,Texas,San Antonio,4700 block of Belinda Lee St,1,0,"View Incident
View Source"
342,1016501,December 29,2017,Tennessee,Springfield,15th Ave W,0,1,"View Incident
View Source"
343,1017126,December 29,2017,Florida,Miami,NW 133rd St and NW 13th St,0,1,"View Incident
View Source"
344,1017119,December 29,2017,Florida,Hialeah,7194 W 12th Ave,0,1,"View Incident
View Source"
345,1022307,December 29,2017,Idaho,Mullan,500 block of Pine St,0,0,"View Incident
View Source"
346,1017117,December 29,2017,Mississippi,Wiggins,Stennis Dr,0,0,"View Incident
View Source"
347,1017874,December 29,2017,Maryland,Baltimore,3200 block of Powhatan Ave,0,0,"View Incident
View Source"
348,1016812,December 29,2017,Arkansas,Lonsdale,2700 block of Highway 128,0,1,"View Incident
View Source"
349,1020930,December 29,2017,Mississippi,Booneville,N/A,0,0,"View Incident
View Source"
350,1017851,December 29,2017,Maryland,Frederick,600 block of Heather Ridge Dr,0,1,"View Incident
View Source"
351,1016479,December 29,2017,Washington,Vancouver,5113 NE 31st Ct,0,0,"View Incident
View Source"
352,1017825,December 29,2017,Georgia,Columbus,1400 block of 24th St,0,3,"View Incident
View Source"
353,1017818,December 29,2017,Georgia,Columbus,Lumpkin Ct,1,0,"View Incident
View Source"
354,1017165,December 29,2017,Delaware,Dover,820 Carvel Dr,0,0,"View Incident
View Source"
355,1017805,December 29,2017,Nebraska,Lincoln,N 68th St and Aylesworth Ave,0,0,"View Incident
View Source"
356,1118297,December 29,2017,Florida,Tallahassee,3000 block of S Adams St,0,0,"View Incident
View Source"
357,1017298,December 29,2017,Missouri,Saint Louis,2200 block of Keokuk St,0,2,"View Incident
View Source"
358,1016462,December 29,2017,California,Long Beach,300 E San Antonio Dr,2,1,"View Incident
View Source"
359,1047023,December 29,2017,Colorado,Thornton,11600 block of Riverdale Rd,1,0,"View Incident
View Source"
360,1017045,December 29,2017,California,Apple Valley,14000 block of Navajo Rd,0,0,"View Incident
View Source"
361,1018322,December 29,2017,Ohio,Lorain,1900 block of Madison Ave,1,0,"View Incident
View Source"
362,1038014,December 29,2017,Illinois,Mattoon,Health Center Dr,0,0,"View Incident
View Source"
363,1019330,December 29,2017,Georgia,Athens,135 Hoyt St,0,0,"View Incident
View Source"
365,1017026,December 29,2017,California,Santa Rosa,1250 Hahman Dr,0,0,"View Incident
View Source"
366,1016865,December 29,2017,Illinois,Champaign,County Rd 1800 N and N Rising Rd,0,0,"View Incident
View Source"
367,1140416,December 29,2017,California,Sacramento,7800 block of Center Parkway,0,1,"View Incident
View Source"
368,1016836,December 29,2017,California,Los Angeles,Hartford Ave,0,1,"View Incident
View Source"
369,1016428,December 29,2017,Louisiana,New Orleans,Desire Street and North Derbigny Street,0,1,"View Incident
View Source"
370,1017966,December 29,2017,North Carolina,Chapel Hill,400 Block of W Rosemary St,0,0,"View Incident
View Source"
371,1020524,December 29,2017,South Dakota,Brandon,1400 block of S Lakota Ave,0,0,"View Incident
View Source"
372,1016349,December 29,2017,District of Columbia,Washington,3900 block of 1st St SE,1,0,"View Incident
View Source"
373,1016796,December 29,2017,District of Columbia,Washington,700 block of Fairmont St NW,0,2,"View Incident
View Source"
374,1017141,December 29,2017,Florida,Avon Park,220 Garrett Rd,1,0,"View Incident
View Source"
375,1019245,December 29,2017,Delaware,Wilmington,2800 block of Washington St,0,0,"View Incident
View Source"
376,1017710,December 29,2017,South Carolina,Rock Hill,Saluda Road,0,0,"View Incident
View Source"
377,1016913,December 29,2017,New York,Commack,6136 Jericho Turnpike,0,0,"View Incident
View Source"
378,1019627,December 29,2017,South Carolina,Bluffton,N/A,0,1,"View Incident
View Source"
379,1016846,December 29,2017,Missouri,Springfield,2655 N Glenstone Ave,1,0,"View Incident
View Source"
380,1017841,December 29,2017,Maryland,Frederick,500 block of Wellington Ct,0,0,"View Incident
View Source"
381,1089430,December 29,2017,Wisconsin,Raymond,Waukesha Rd,0,0,"View Incident
View Source"
382,1017663,December 29,2017,Alabama,Montgomery,3400 block of Norman Bridge Road,0,1,"View Incident
View Source"
383,1017408,December 29,2017,Virginia,Smithfield,1205 S Church St,1,0,"View Incident
View Source"
384,1017308,December 29,2017,Mississippi,Jackson,5400 block of Brookhollow Dr,1,0,"View Incident
View Source"
385,1019179,December 29,2017,North Carolina,Albemarle,US 52 N,0,1,"View Incident
View Source"
386,1017624,December 29,2017,Arkansas,Monticello,100 block of Cook Lane,0,1,"View Incident
View Source"
387,1022735,December 29,2017,Florida,Fort Walton Beach,Holmes Blvd and Martisa Rd,0,0,"View Incident
View Source"
388,1016911,December 29,2017,New Jersey,Absecon,200 block of E White Horse Pike,0,0,"View Incident
View Source"
389,1016889,December 29,2017,Illinois,Chicago,12500 S Emerald Ave,1,1,"View Incident
View Source"
391,1040858,December 29,2017,Illinois,Alton,1200 Central Ave,0,0,"View Incident
View Source"
392,1016324,December 29,2017,Ohio,Akron,786 West Market St,0,1,"View Incident
View Source"
393,1017537,December 29,2017,Pennsylvania,Altoona,58th St and 6th Ave,0,0,"View Incident
View Source"
394,1017033,December 29,2017,California,South Gate,9800 block of Bowman Ave,1,0,"View Incident
View Source"
395,1019418,December 29,2017,Missouri,Saint Louis,5300 block of Lucas-Hunt Rd,0,0,"View Incident
View Source"
396,1016892,December 29,2017,Illinois,Chicago,1000 N Campbell Ave,0,1,"View Incident
View Source"
397,1019015,December 29,2017,Mississippi,Silver Creek,US 84,0,1,"View Incident
View Source"
398,1021563,December 29,2017,Florida,Panama City,Tower Rd,0,0,"View Incident
View Source"
399,1016273,December 29,2017,Illinois,Chicago,2300 W Grand Ave,0,1,"View Incident
View Source"
400,1016261,December 29,2017,Illinois,Chicago,7600 S Rhodes Ave,0,1,"View Incident
View Source"
401,1016570,December 29,2017,North Carolina,Reidsville,101 Peony Ln,0,0,"View Incident
View Source"
402,1019632,December 29,2017,South Carolina,York,Cripple Creek Dr,0,0,"View Incident
View Source"
403,1016880,December 29,2017,South Carolina,Columbia,900 block of Walnut Street,0,1,"View Incident
View Source"
404,1016762,December 29,2017,Missouri,Saint Louis,4900 block of Rosalie St,0,1,"View Incident
View Source"
405,1019461,December 29,2017,Iowa,Forest City,N/A,0,0,"View Incident
View Source"
406,1017243,December 29,2017,Indiana,South Bend,N/A,0,1,"View Incident
View Source"
407,1071050,December 29,2017,Oklahoma,Sallisaw,N/A,0,0,"View Incident
View Source"
408,1016829,December 29,2017,Georgia,Atlanta,2727 Godby Rd,0,1,"View Incident
View Source"
409,1016612,December 29,2017,Oklahoma,Oklahoma City,3900 block of SE 48th St,1,0,"View Incident
View Source"
410,1016231,December 29,2017,Oregon,Eugene,446 Clark St,0,0,"View Incident
View Source"
411,1016222,December 29,2017,South Carolina,Columbia,1727 Percival Rd,0,0,"View Incident
View Source"
412,1016871,December 29,2017,New York,Rochester,Dewey Ave and Magee Ave,0,1,"View Incident
View Source"
413,1016182,December 29,2017,Florida,Miami,NW 10th Ave and NW 36th St,0,1,"View Incident
View Source"
414,1017701,December 29,2017,North Carolina,Durham,1100 block of Gurley St,0,1,"View Incident
View Source"
415,1016810,December 29,2017,California,Bakersfield,Spectrum Park Way,1,0,"View Incident
View Source"
417,1017340,December 29,2017,Louisiana,Baton Rouge,3800 Plank Road,0,1,"View Incident
View Source"
418,1016564,December 29,2017,Louisiana,Baton Rouge,2400 block of Georgia Street,1,0,"View Incident
View Source"
419,1016430,December 29,2017,Louisiana,Baton Rouge,3200 Plank Rd,1,0,"View Incident
View Source"
420,1016840,December 29,2017,Maine,Pittsfield,858 Main St,0,0,"View Incident
View Source"
421,1031120,December 29,2017,North Carolina,Kinston,E Washington Ave and Liberty Hill Rd,0,0,"View Incident
View Source"
422,1016833,December 29,2017,Louisiana,Marrero,2800 block of Doreen Lane,0,1,"View Incident
View Source"
423,1016463,December 29,2017,Texas,San Antonio,7300 Block of Marble Creek Dr,1,0,"View Incident
View Source"
424,1016822,December 29,2017,Arkansas,Little Rock,Jennings Rd,0,0,"View Incident
View Source"
425,1017263,December 29,2017,South Carolina,Hartsville,Primus Park Rd,0,0,"View Incident
View Source"
426,1016807,December 29,2017,California,Caruthers,2388 W Tahoe Ave,0,2,"View Incident
View Source"
427,1016805,December 29,2017,California,Oakland,5800 block of Bancroft Avenue,0,1,"View Incident
View Source"
428,1017632,December 29,2017,New Mexico,Albuquerque,Central Ave SW and 14th St SW,0,0,"View Incident
View Source"
429,1016581,December 29,2017,Texas,Terrell,301 Tanger Dr,0,1,"View Incident
View Source"
430,1017256,December 29,2017,Wisconsin,Milwaukee,3300 block of W Vliet St,0,1,"View Incident
View Source"
431,1016908,December 29,2017,New Jersey,Trenton,N/A,0,0,"View Incident
View Source"
432,1017246,December 29,2017,Michigan,Detroit,8600 block of Stahelin Ave,0,1,"View Incident
View Source"
433,1017883,December 29,2017,California,Banning,700 block of Hoffer St,1,1,"View Incident
View Source"
434,1016764,December 29,2017,Connecticut,Bridgeport,Trumbull Ave,0,0,"View Incident
View Source"
435,1016756,December 29,2017,Connecticut,Bridgeport,4402 Main St,0,1,"View Incident
View Source"
436,1017233,December 29,2017,Colorado,Colorado Springs,2000 block of Carmel Dr,0,1,"View Incident
View Source"
437,1016736,December 29,2017,California,Fontana,11200 block of Poplar Ave,2,0,"View Incident
View Source"
438,1016264,December 28,2017,Texas,Houston,5901 Selinsky Rd,1,2,"View Incident
View Source"
439,1015944,December 28,2017,North Carolina,Durham,1200 Block of Wabash St,1,0,"View Incident
View Source"
440,1016731,December 28,2017,California,South Gate,9800 block of Bowman Ave,1,0,"View Incident
View Source"
441,1016490,December 28,2017,Missouri,Saint Louis,1700 block of Dick Gregory Pl,1,0,"View Incident
View Source"
